ensembl_gene_id	x1	x2	sd1	sd2	FC	deltaGE	deltaGEZ	geneMeanGE	geneMedianGE	ks.pvalue	wilcox.pvalue	fligner.pvalue	nMutated
ENSG00000215910	0.00837162553718	0.01190380736575	0.0564762565984814	0.0460272949383367	0.703272934445083	-0.00353218182857	-0.076710217018413	0.0324520240585027	0.0118367541724	0.888718039970105	0.776265928348443	0.822373842730827	3
ENSG00000048707	2.17533373453	3.10264937056	1.30520332864542	2.32420185007927	0.701121356209636	-0.92731563603	-0.404238844751535	3.62114385476899	3.06053454177	0.277483119855376	0.263197001084178	0.652523471646334	4
ENSG00000162493	4.467843617025	4.58217030454	1.00237323165765	4.84201822594133	0.975049664260247	-0.114326687515	-0.0238600210201023	5.70037080919163	4.58217030454	0.770173646578141	0.966879164644909	0.158949595968892	2
ENSG00000116731	9.74540284785	5.37814329662	0.341029637327692	2.48141280489384	1.81203852526107	4.36725955123	1.73176834226116	5.91603149040135	5.38984038423	0.0280898876404494	0.0509894232710554	0.0791355611591715	2
ENSG00000142621	0.179917434286	0.262959765812	0.326409672768222	1.08543892005224	0.68420137860417	-0.083042331526	-0.0788952899206579	0.541490455404052	0.258430478872	0.474609534380612	0.346779343794596	0.529861331053438	6
ENSG00000116138	3.45127113551	3.253016333925	1.45427995102464	1.08056713037189	1.06094491426847	0.198254801585	0.180832795165311	3.33707241205921	3.27225888729	0.358203303863901	0.300968793355332	0.987480041143661	3
ENSG00000197312	3.82849945368	3.769311405375	0.811236755948379	1.45819394200568	1.01570261566094	0.0591880483049998	0.0411495398506359	3.83452176178551	3.8054030373	0.892862174632806	0.864618047182333	0.204163301819608	3
ENSG00000162458	5.94188293448	10.8117374447	7.26500404725677	6.88485480961589	0.549577065191567	-4.86985451022	-0.706531450177514	12.5883456862227	10.7664054595	0.200574125603185	0.223899893499959	0.802185991107882	3
ENSG00000065526	7.63456108419	7.81181118689	5.46196928029605	5.9159577295721	0.977309986319502	-0.1772501027	-0.0302870908100978	9.09075757985584	7.75906506659	0.941508856906137	0.981760752632725	0.403998639008035	7
ENSG00000234607	0.0647496204023	0.0173793312278	0.000189171449431636	0.0420962843693061	3.72566812575195	0.0473702891745	1.12898512532347	0.0296301123589202	0.0184490983367	0.101181560427808	0.0646569245089201	0.0593849618431847	2
ENSG00000186510	0.382935500351	0.421567422801	0.316019755133769	2.10404135330869	0.908361224419762	-0.03863192245	-0.0185601524361024	0.841953548942519	0.421567422801	0.876404494382023	0.647850647847809	0.453236281204254	2
ENSG00000228549	0.0861169866537	0.0469873342153	0.0709205496787195	0.370072196836484	1.83277021546071	0.0391296524384	0.106900684823297	0.146721714052414	0.0469873342153	0.909708157828996	0.729303417605649	0.720231678292986	2
ENSG00000159339	0.3338801022168	0.0293114340551	0.442026692922835	0.148004364449211	11.3907801845917	0.3045686681617	1.91852196517621	0.0736594033191755	0.0293114340551	0.765272626205724	0.413982155775341	0.00389062974248743	2
ENSG00000074964	4.94596890363	3.61397061221	2.27696679518706	2.1310525493298	1.36856920942295	1.33199829142	0.615708958214551	4.29539661598798	3.64160769853	0.100343189648425	0.0838989572460819	0.147887000113963	8
ENSG00000158748	0.0737320941901	0.0302314730687	0.0771210879626867	0.238041050197801	2.4389183425679	0.0435006211214	0.184688603770164	0.111629709786671	0.0302314730687	0.965071627822375	0.749757398757249	0.445666762360056	2
ENSG00000169914	1.498125455222	1.47656970665	0.935172051522931	1.41743713183478	1.01459853095653	0.0215557485719999	0.0153301186430479	1.89843767699389	1.47656970665	0.926200204290092	0.729325555417537	0.933523842740081	2
ENSG00000159189	1279.1955477445	99.9850288901	1402.25419784783	138.677636178357	12.7938708619122	1179.2105188544	4.44292580534482	156.497129152872	102.062538713	0.0229826353421865	0.0297785569460658	6.33478377315639e-05	2
ENSG00000133216	16.520231681205	8.89023580175	13.6844275856862	5.26642868168431	1.85824448862797	7.629995879455	1.38718201023524	9.89341600427539	8.89023580175	0.527834525025537	0.46321182272099	0.0128769691955331	2
ENSG00000142676	380.9540068225	626.475966822	51.3939723000798	583.08899319547	0.608090376962122	-245.5219599995	-0.423699243676425	768.527838790494	600.960605249	0.222165474974464	0.262239349502025	0.13013961535328	2
ENSG00000221032	0.1520334036725	0	0.215007701407393	0.0118996766412365	Inf	0.1520334036725	4.4473219480273	0.0046635910335618	0	0.712705287025831	4.59902194948401e-06	1.11748751291355e-15	2
ENSG00000158055	3.50850974691	1.48054588178	2.54625867295282	1.96668550412481	2.36974064099375	2.02796386513	1.02691552526094	2.09800123607151	1.64006653868	0.48314606741573	0.286536521830092	0.210362617489114	2
ENSG00000133226	10.074198515	12.7844957467	4.91267905033811	4.97207609794411	0.788001241081441	-2.7102972317	-0.547793221820763	13.1022487887435	12.7134583428	0.550059878130394	0.562120188580146	0.606255469816938	3
